"Id_recupcontra","Id_sesion","Fecha_Hora_Envio","Nueva_contraseña","Email_envio","Id_estado_codigo"
"744","197","2024-03-29 20:27:11","roberto330","roberto979@example.com","Revocado"
"745","561","2023-11-09 21:38:00","julia446","maria626@test.com","Cancelado"
"746","858","2023-06-26 08:20:49","diego685","ana328@example.com","Expirado"
"747","397","2023-11-12 15:45:28","juan136","carlos178@company.org","Deshabilitado"
"748","636","2023-12-01 04:50:40","sara917","luz377@test.com","Fallido"
"749","228","2024-11-14 22:08:50","laura204","carlos467@company.org","Generado"
"750","704","2024-02-12 22:34:44","fernando288","pablo444@test.com","Cancelado"
"751","955","2023-09-20 15:35:20","maria589","maria212@company.org","Cancelado"
"752","442","2023-06-07 11:58:21","julia954","carlos511@mail.com","Revocado"
"753","516","2023-03-10 13:53:38","diego841","carlos110@test.com","Expirado"
"754","391","2023-08-20 14:48:16","marco797","fernando627@test.com","Cancelado"
"755","98","2023-10-05 18:47:40","raul578","julia294@mail.com","Utilizado"
"756","594","2023-04-14 08:08:17","laura803","ana449@example.com","Utilizado"
"757","599","2024-04-08 14:45:29","ana202","roberto330@mail.com","Cancelado"
"758","429","2023-06-23 02:31:52","ana361","pedro423@company.org","Fallido"
"759","633","2023-07-12 14:37:58","isabel211","juan20@example.com","Expirado"
"760","891","2023-07-18 03:43:20","ana169","pablo9@test.com","Fallido"
"761","812","2024-02-11 02:24:09","ana164","monica379@domain.com","Expirado"
"762","209","2024-04-29 09:58:46","fernando914","pablo651@mail.com","Expirado"
"763","667","2024-12-04 18:40:57","sara898","elena343@mail.com","Generado"
"764","763","2023-05-09 21:04:01","pedro530","elena593@domain.com","Cancelado"
"765","697","2024-03-04 00:23:59","pablo563","maria763@mail.com","Reintento"
"766","517","2024-07-12 05:03:05","julia637","juan266@test.com","Expirado"
"767","988","2023-02-22 06:13:59","sara335","roberto759@company.org","Deshabilitado"
"768","76","2023-01-31 11:06:47","elena530","pedro805@test.com","Validado"
"769","894","2024-09-18 11:42:25","marco392","juan792@domain.com","Revocado"
"770","473","2024-01-14 17:15:08","laura760","fernando695@example.com","Deshabilitado"
"771","725","2024-10-12 11:39:09","juan838","patricia244@example.com","Fallido"
"772","16","2023-12-09 08:37:56","pablo402","fernando187@test.com","Fallido"
"773","919","2024-01-19 02:37:24","maria665","luis273@domain.com","Revocado"
"774","367","2024-10-17 15:04:16","marco380","carlos579@example.com","Cancelado"
"775","943","2024-03-19 12:31:19","monica220","isabel181@domain.com","Generado"
"776","723","2024-03-13 04:42:34","patricia869","julia537@mail.com","Reintento"
"777","32","2024-12-27 22:54:54","sara836","juan927@mail.com","Validado"
"778","443","2024-12-26 11:49:10","fernando640","carlos688@domain.com","Reintento"
"779","89","2023-02-08 23:05:22","laura154","maria830@test.com","Validado"
"780","109","2024-07-22 07:09:33","elena315","raul6@company.org","Expirado"
"781","751","2023-03-19 11:41:46","ana416","marco269@mail.com","Deshabilitado"
"782","701","2024-11-06 01:13:13","marco696","fernando964@company.org","Revocado"
"783","429","2024-08-31 22:30:17","fernando780","ana733@test.com","Cancelado"
"784","554","2024-08-17 13:45:37","elena394","luis889@test.com","Fallido"
"785","908","2024-12-19 08:30:25","sara611","maria694@example.com","Cancelado"
"786","318","2023-06-19 09:31:55","elena437","julia386@domain.com","Generado"
"787","894","2024-08-15 21:53:47","fernando597","isabel311@company.org","Revocado"
"788","814","2024-01-15 19:30:10","pedro445","diego723@test.com","Deshabilitado"
"789","813","2023-05-06 09:14:39","juan113","roberto244@company.org","Deshabilitado"
"790","377","2024-05-02 15:39:00","pedro980","elena588@domain.com","Cancelado"
"791","596","2024-05-20 19:37:13","luis453","raul200@mail.com","Deshabilitado"
"792","411","2024-12-26 12:49:43","maria497","pablo800@domain.com","Deshabilitado"
"793","968","2023-03-18 21:00:39","ana715","carlos454@test.com","Deshabilitado"
"794","440","2024-02-08 00:12:43","diego281","julia284@mail.com","Pendiente"
"795","201","2024-01-10 09:43:58","sara762","carlos916@example.com","Generado"
"796","886","2024-07-26 22:29:25","sara440","ana715@company.org","Reintento"
"797","455","2024-10-12 21:14:45","carlos224","sara831@test.com","Generado"
"798","524","2023-10-26 23:49:59","sara764","diego671@domain.com","Validado"
"799","990","2023-05-30 10:28:05","pedro912","carlos934@domain.com","Generado"
"800","403","2024-10-01 15:36:17","pablo134","luis780@test.com","Generado"
"801","89","2024-02-25 03:49:03","diego973","laura925@test.com","Reintento"
"802","812","2023-11-20 08:39:02","pablo418","ana916@mail.com","Pendiente"
"803","112","2024-07-06 03:02:38","pablo548","luis206@mail.com","Expirado"
"804","464","2024-09-27 09:58:22","julia533","patricia919@mail.com","Cancelado"
"805","534","2023-11-19 00:35:51","monica633","diego73@test.com","Fallido"
"806","575","2023-08-25 06:16:29","diego788","luz46@example.com","Utilizado"
"807","750","2024-10-07 08:46:34","pedro741","laura281@company.org","Fallido"
"808","497","2024-05-25 19:09:18","roberto833","ana108@test.com","Fallido"
"809","857","2023-08-06 03:25:23","pablo781","fernando612@example.com","Fallido"
"810","898","2023-03-09 10:02:35","raul633","monica269@domain.com","Deshabilitado"
"811","273","2023-09-04 14:26:02","monica393","raul147@domain.com","Validado"
"812","69","2023-11-04 14:02:19","sara438","fernando623@mail.com","Reintento"
"813","174","2023-06-20 16:14:21","diego663","elena666@example.com","Validado"
"814","788","2024-09-18 00:45:47","ana344","carlos763@domain.com","Utilizado"
"815","166","2023-07-02 14:36:48","laura367","luis376@example.com","Deshabilitado"
"816","764","2023-09-09 07:10:11","marco615","laura941@example.com","Utilizado"
"817","274","2023-04-09 23:23:36","marco994","luz72@example.com","Utilizado"
"818","58","2023-01-27 21:50:33","luz669","pedro961@mail.com","Reintento"
"819","139","2023-08-17 17:16:07","roberto770","maria728@test.com","Generado"
"820","695","2023-06-08 23:48:55","monica443","diego302@domain.com","Revocado"
"821","202","2024-09-29 15:41:52","juan260","marco783@mail.com","Pendiente"
"822","343","2023-09-01 20:15:56","monica508","diego75@example.com","Cancelado"
"823","364","2023-11-07 15:42:46","elena372","isabel593@mail.com","Pendiente"
"824","283","2024-08-01 23:53:05","juan712","pablo225@domain.com","Expirado"
"825","803","2023-10-22 03:03:52","sara717","pablo582@mail.com","Pendiente"
"826","948","2023-11-07 07:58:10","laura506","laura806@example.com","Deshabilitado"
"827","641","2024-06-17 07:30:30","fernando899","maria274@mail.com","Reintento"
"828","837","2024-06-24 20:35:30","ana162","pablo391@test.com","Expirado"
"829","422","2024-01-01 17:20:20","raul940","elena321@company.org","Deshabilitado"
"830","226","2023-09-17 23:02:17","marco271","laura967@mail.com","Revocado"
"831","810","2023-12-01 18:41:14","raul263","luz704@mail.com","Reintento"
"832","885","2024-01-05 22:43:55","pedro826","juan885@domain.com","Reintento"
"833","567","2023-09-11 06:24:44","roberto361","diego991@example.com","Expirado"
"834","627","2024-02-02 10:55:35","patricia497","patricia167@mail.com","Revocado"
"835","991","2023-05-20 05:51:11","ana750","laura158@company.org","Deshabilitado"
"836","96","2023-07-13 12:39:27","luz295","raul30@example.com","Deshabilitado"
"837","479","2023-11-18 23:42:24","monica478","juan409@example.com","Revocado"
"838","523","2024-02-22 14:15:27","juan851","fernando493@test.com","Revocado"
"839","516","2023-06-25 00:23:08","luis864","ana721@test.com","Revocado"
"840","273","2024-05-17 04:25:16","luz231","diego951@test.com","Expirado"
"841","220","2023-06-28 16:32:55","laura862","ana400@test.com","Validado"
"842","950","2024-10-25 05:27:42","raul882","maria410@mail.com","Reintento"
"843","96","2023-02-06 13:38:42","roberto870","carlos994@domain.com","Reintento"
"844","443","2024-07-28 16:39:53","laura930","roberto879@test.com","Pendiente"
"845","902","2024-06-09 22:02:34","luz731","isabel29@domain.com","Validado"
"846","657","2024-12-09 00:57:57","roberto422","pedro619@company.org","Pendiente"
"847","432","2023-06-23 03:33:31","raul786","julia847@mail.com","Validado"
"848","672","2023-12-14 12:05:56","ana681","pablo500@mail.com","Pendiente"
"849","842","2024-04-18 15:53:45","raul462","fernando963@example.com","Deshabilitado"
"850","697","2024-03-01 23:26:40","carlos761","luz180@example.com","Cancelado"
"851","202","2023-04-16 10:32:40","carlos871","luis314@test.com","Expirado"
"852","112","2023-04-08 10:49:42","marco451","raul633@company.org","Fallido"
"853","759","2024-02-05 21:30:43","diego783","julia118@domain.com","Revocado"
"854","712","2024-07-20 05:15:49","laura826","luis390@domain.com","Cancelado"
"855","690","2023-08-29 12:43:12","laura545","pablo151@mail.com","Generado"
"856","723","2023-10-17 21:35:03","luz349","sara163@domain.com","Reintento"
"857","961","2023-07-13 19:24:40","carlos600","juan344@example.com","Utilizado"
"858","602","2023-01-31 03:43:36","diego778","ana919@company.org","Generado"
"859","258","2023-09-25 10:22:04","julia448","ana238@domain.com","Reintento"
"860","817","2024-10-25 13:13:31","julia282","pablo492@test.com","Revocado"
"861","337","2024-05-09 11:01:31","julia397","marco376@mail.com","Fallido"
"862","273","2024-06-26 12:27:06","luis265","carlos122@domain.com","Utilizado"
"863","450","2023-12-10 03:10:59","pablo150","pedro406@domain.com","Validado"
"864","461","2024-11-01 15:40:06","patricia754","pablo244@company.org","Deshabilitado"
"865","308","2024-07-12 15:17:02","isabel113","luz48@test.com","Expirado"
"866","173","2024-04-29 14:37:38","maria164","roberto537@example.com","Pendiente"
"867","760","2024-11-30 10:15:02","isabel733","maria993@mail.com","Cancelado"
"868","978","2023-06-21 17:23:03","raul241","maria26@example.com","Cancelado"
"869","881","2024-11-04 18:58:32","sara419","fernando272@test.com","Pendiente"
"870","606","2023-09-25 11:21:05","juan820","diego866@company.org","Reintento"
"871","420","2023-03-28 17:28:26","carlos223","fernando307@domain.com","Cancelado"
"872","431","2023-10-19 05:56:03","pablo349","pablo931@mail.com","Fallido"
"873","668","2024-04-09 01:53:58","ana341","fernando473@example.com","Cancelado"
"874","125","2023-08-22 04:43:27","raul287","fernando128@test.com","Expirado"
"875","252","2023-05-07 01:23:55","luz494","raul215@mail.com","Reintento"
"876","932","2023-01-06 06:48:50","elena594","julia581@domain.com","Utilizado"
"877","173","2023-01-06 08:26:15","julia990","ana630@example.com","Deshabilitado"
"878","785","2024-02-29 22:38:11","pablo592","laura526@example.com","Cancelado"
"879","458","2023-09-19 05:49:38","raul504","isabel839@mail.com","Cancelado"
"880","234","2024-08-22 07:56:46","pedro721","laura576@company.org","Cancelado"
"881","959","2024-07-08 10:33:29","raul275","fernando617@company.org","Revocado"
"882","915","2023-07-21 00:23:03","luz578","monica441@example.com","Cancelado"
"883","329","2023-03-28 07:30:45","laura237","roberto399@mail.com","Cancelado"
"884","830","2023-04-23 23:23:27","isabel427","pedro300@mail.com","Revocado"
"885","56","2024-10-07 06:39:42","julia521","juan971@test.com","Expirado"
"886","6","2024-08-07 21:40:50","diego866","luz980@test.com","Utilizado"
"887","8","2023-07-18 02:30:51","laura592","ana742@test.com","Generado"
"888","988","2024-07-29 20:41:30","carlos645","luz558@test.com","Fallido"
"889","756","2023-11-30 03:57:45","ana764","pablo499@test.com","Revocado"
"890","596","2023-03-20 21:15:32","raul651","diego973@test.com","Pendiente"
"891","536","2024-03-15 19:59:25","carlos895","marco981@company.org","Revocado"
"892","388","2024-09-14 00:00:15","pedro960","monica747@mail.com","Deshabilitado"
"893","469","2023-06-30 18:06:52","carlos554","luis91@example.com","Revocado"
"894","345","2023-05-12 01:33:02","maria687","roberto625@mail.com","Deshabilitado"
"895","811","2024-09-24 05:34:06","maria563","laura449@mail.com","Cancelado"
"896","725","2023-04-01 08:06:08","monica190","elena858@mail.com","Reintento"
"897","225","2023-10-10 01:23:39","fernando499","monica179@company.org","Deshabilitado"
"898","326","2024-03-28 09:00:26","julia706","marco966@test.com","Reintento"
"899","280","2023-11-24 11:22:30","monica862","maria587@example.com","Fallido"
"900","807","2023-04-29 02:50:53","luz636","luz571@mail.com","Validado"
"901","399","2024-03-05 06:18:46","luz436","juan23@test.com","Revocado"
"902","554","2023-01-02 22:40:12","isabel280","pedro817@mail.com","Validado"
"903","387","2024-01-03 21:54:52","laura500","ana236@test.com","Validado"
"904","631","2023-05-13 01:24:19","elena710","julia153@example.com","Deshabilitado"
"905","670","2023-07-06 16:50:28","fernando932","roberto531@mail.com","Generado"
"906","675","2023-12-11 03:42:46","raul706","laura285@mail.com","Fallido"
"907","612","2023-06-30 00:53:42","pablo538","julia849@mail.com","Utilizado"
"908","725","2023-06-14 16:52:51","carlos265","julia296@domain.com","Revocado"
"909","541","2024-04-15 10:12:49","luz241","luis100@example.com","Fallido"
"910","713","2023-03-05 14:03:11","fernando924","fernando18@mail.com","Deshabilitado"
"911","454","2024-08-16 11:49:35","sara672","patricia970@company.org","Cancelado"
"912","557","2024-08-20 21:46:16","luz109","raul433@example.com","Cancelado"
"913","952","2024-05-25 15:38:53","maria238","pedro876@domain.com","Cancelado"
"914","651","2024-11-19 07:37:26","fernando968","julia847@test.com","Deshabilitado"
"915","656","2024-08-24 12:02:53","laura539","carlos824@domain.com","Generado"
"916","187","2024-05-22 14:16:27","fernando657","pablo287@example.com","Deshabilitado"
"917","648","2024-09-09 06:48:45","isabel169","diego938@domain.com","Reintento"
"918","731","2023-10-04 04:02:12","julia378","pablo658@domain.com","Revocado"
"919","869","2024-10-27 18:55:34","fernando676","diego724@mail.com","Fallido"
"920","98","2024-04-05 10:14:35","fernando205","maria886@domain.com","Reintento"
"921","661","2024-11-08 13:58:03","carlos858","sara961@test.com","Revocado"
"922","621","2023-05-15 11:32:11","luz189","laura995@domain.com","Validado"
"923","836","2024-11-22 23:54:07","sara396","juan61@domain.com","Deshabilitado"
"924","136","2024-08-13 18:54:49","pedro191","pablo282@example.com","Fallido"
"925","863","2023-05-09 02:20:57","luz120","laura29@test.com","Fallido"
"926","470","2024-01-23 05:25:16","marco964","pablo923@test.com","Generado"
"927","243","2024-03-25 15:49:34","luz414","luz407@mail.com","Expirado"
"928","325","2023-09-30 10:52:06","patricia318","pedro824@test.com","Reintento"
"929","706","2023-02-11 15:47:44","marco610","juan389@domain.com","Fallido"
"930","661","2024-04-30 00:15:42","patricia258","luis31@example.com","Pendiente"
"931","111","2023-03-29 01:37:00","marco845","ana656@company.org","Reintento"
"932","202","2023-01-15 07:00:47","pablo648","elena763@domain.com","Validado"
"933","390","2024-03-22 21:27:56","ana213","sara650@example.com","Revocado"
"934","628","2023-12-09 20:18:16","marco836","pablo351@domain.com","Expirado"
"935","999","2023-10-20 12:32:51","diego463","julia568@test.com","Deshabilitado"
"936","517","2024-12-12 08:48:32","elena482","sara708@test.com","Fallido"
"937","384","2024-07-14 15:58:31","julia512","sara435@test.com","Expirado"
"938","339","2024-04-15 09:55:49","luis245","elena671@example.com","Fallido"
"939","276","2024-04-26 11:29:49","raul564","laura433@test.com","Generado"
"940","763","2024-01-10 23:11:41","monica708","maria874@company.org","Cancelado"
"941","816","2024-06-01 21:14:20","roberto993","ana651@company.org","Cancelado"
"942","192","2023-09-01 18:28:34","maria557","juan609@company.org","Utilizado"
"943","907","2023-06-06 10:48:04","roberto770","maria995@company.org","Utilizado"
"944","928","2023-11-19 18:29:16","monica159","luis383@example.com","Cancelado"
"945","883","2024-04-30 15:22:37","elena285","ana537@mail.com","Fallido"
"946","175","2023-02-21 14:11:57","laura212","carlos468@example.com","Fallido"
"947","499","2023-09-11 12:39:43","sara446","pablo934@test.com","Fallido"
"948","265","2024-02-17 15:08:28","diego162","laura296@example.com","Deshabilitado"
"949","220","2023-06-26 21:35:41","laura631","laura225@mail.com","Validado"
"950","736","2024-02-11 16:18:58","juan126","isabel51@example.com","Utilizado"
"951","950","2023-07-10 05:50:16","isabel232","fernando210@mail.com","Expirado"
"952","791","2023-01-26 19:17:39","ana256","maria689@company.org","Utilizado"
"953","382","2024-05-22 18:50:38","roberto359","raul488@example.com","Expirado"
"954","698","2023-10-26 11:34:42","marco871","pablo337@mail.com","Cancelado"
"955","935","2024-02-24 07:00:34","patricia829","pablo383@domain.com","Fallido"
"956","141","2024-04-10 23:41:17","marco117","monica173@domain.com","Fallido"
"957","715","2024-08-16 19:15:55","laura466","isabel681@test.com","Reintento"
"958","581","2023-06-08 20:16:33","pedro158","fernando334@test.com","Deshabilitado"
"959","652","2023-05-07 21:43:54","sara290","ana959@test.com","Expirado"
"960","216","2024-07-24 15:04:54","pablo953","isabel772@test.com","Pendiente"
"961","343","2024-11-05 01:57:17","carlos789","raul607@domain.com","Cancelado"
"962","741","2023-11-08 05:05:22","sara243","raul69@domain.com","Validado"
"963","177","2024-03-06 15:10:25","julia141","patricia945@domain.com","Utilizado"
"964","409","2023-01-30 18:57:02","julia158","marco741@domain.com","Revocado"
"965","895","2024-04-07 17:34:07","marco740","carlos85@domain.com","Utilizado"
"966","375","2024-02-09 19:09:10","raul655","laura743@mail.com","Generado"
"967","129","2023-07-30 18:17:09","roberto565","luis307@test.com","Revocado"
"968","185","2024-01-05 03:22:34","marco790","monica150@example.com","Reintento"
"969","255","2023-11-25 09:11:44","julia256","sara57@test.com","Validado"
"970","188","2023-02-19 01:13:49","juan428","patricia757@company.org","Cancelado"
"971","57","2024-06-06 15:02:19","pedro636","sara454@example.com","Reintento"
"972","144","2024-11-20 09:21:25","patricia834","juan210@example.com","Validado"
"973","212","2023-08-17 15:48:52","laura731","patricia120@example.com","Reintento"
"974","18","2024-04-08 08:42:59","marco293","pablo77@company.org","Fallido"
"975","965","2024-01-22 02:06:09","luis294","luz352@mail.com","Revocado"
"976","987","2024-07-21 15:07:27","luis212","carlos297@mail.com","Cancelado"
"977","246","2024-02-03 06:47:19","luis908","elena217@test.com","Generado"
"978","855","2023-10-16 07:47:13","luis694","maria252@test.com","Utilizado"
"979","99","2023-04-29 07:28:46","marco330","ana199@test.com","Revocado"
"980","649","2023-05-02 07:55:42","roberto487","diego83@test.com","Reintento"
"981","656","2023-11-29 07:45:19","juan924","juan647@company.org","Cancelado"
"982","559","2023-07-18 11:50:44","laura177","carlos882@test.com","Deshabilitado"
"983","397","2023-04-17 13:05:23","sara991","carlos982@test.com","Utilizado"
"984","198","2023-01-10 11:46:26","pablo764","sara628@example.com","Fallido"
"985","265","2023-07-15 15:30:58","marco228","pedro626@example.com","Utilizado"
"986","649","2024-06-28 10:02:27","ana251","maria881@example.com","Fallido"
"987","556","2024-10-06 14:12:25","ana698","diego76@example.com","Pendiente"
"988","245","2023-05-17 04:12:10","marco221","julia811@domain.com","Validado"
"989","155","2023-01-23 03:52:49","monica173","monica117@domain.com","Deshabilitado"
"990","229","2023-11-14 23:16:01","pablo212","fernando20@domain.com","Utilizado"
"991","754","2024-02-06 05:13:40","laura917","roberto228@company.org","Validado"
"992","344","2023-02-06 02:49:58","laura734","patricia623@company.org","Utilizado"
"993","190","2024-03-17 08:38:41","sara403","luis349@domain.com","Deshabilitado"
"994","666","2024-08-19 17:46:23","isabel511","pablo771@company.org","Validado"
"995","897","2023-09-07 17:09:11","laura931","monica160@company.org","Deshabilitado"
"996","656","2024-03-16 07:31:20","julia803","pablo141@mail.com","Reintento"
"997","305","2023-12-24 16:33:01","roberto481","isabel651@test.com","Generado"
"998","260","2024-08-20 17:37:22","maria446","sara131@domain.com","Fallido"
"999","801","2024-12-12 05:45:17","laura778","laura956@test.com","Revocado"
"1000","702","2023-12-31 14:36:06","raul453","juan652@mail.com","Generado"
